id,created_at,query,weather_location,temperatureC,humidityPercent,heatIndexC,heatLevel,summary,actions,safetyTips,confidenceScore,source
36dae379-bf23-4a2b-af6d-da5b048be1ab,2026-03-24T20:48:28.445Z,"May class suspension ba if tumaas pa heat index?","<REDACTED_LOCATION>",24.6,75,25.4,safe,"Current heat index is 25.4°C (safe). Unahin ang hydration, lilim, at bawas outdoor exposure. Safe level: class suspension is not recommended ngayon based on current heat conditions.","Class suspension gabay: Safe level: class suspension is not recommended ngayon based on current heat conditions. | Review current heat index at i-postpone ang high-exertion outdoor activity kung kailangan. | Ensure may access sa drinking water sa classrooms at activity areas. | Monitor students for early heat stress signs at i-escalate sa clinic when needed.","Encourage frequent hydration every 15 to 20 minutes kapag mainit. | Use shaded or indoor alternatives for PE at assemblies kapag elevated ang risk. | Coordinate with class advisers para sa at-risk students at immediate cooling response. | Mag-stand by sa official announcements through school communication channels.",0.86,"gemini"
8893f8cb-ef61-461a-be5b-8a9c482378f3,2026-03-24T20:48:43.972Z,"Tagalog: Ano ang dapat gawin kapag sobrang init?","<REDACTED_LOCATION>",24.6,75,25.4,safe,"Kasalukuyang heat index ay 25.4°C (safe). Unahin ang pag-inom ng tubig, lilim, at bawas na outdoor exposure.","Suriin ang kasalukuyang heat index at ipagpaliban ang mabibigat na outdoor activity kung kailangan. | Siguraduhin ang access sa inuming tubig sa classrooms at activity areas. | Mag-monitor ng maagang sintomas ng heat stress at i-escalate agad sa clinic kung kailangan.","Hikayatin ang regular na pag-inom ng tubig kada 15 hanggang 20 minuto kapag mainit. | Gumamit ng shaded o indoor alternatives para sa PE at assemblies kapag mataas ang risk. | Makipag-coordinate sa class advisers para sa at-risk students at mabilis na cooling response.",0.86,"gemini"
bc22d304-a74d-4e95-a295-822fd705f797,2026-03-24T20:48:56.912Z,"Open ba school tomorrow if the heat gets worse?","<REDACTED_LOCATION>",24.6,75,25.4,safe,"Outdoor safety depends on current heat level (safe) at 25.4°C heat index.","Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
36ba9090-de83-48c9-87e5-e8492c864e57,2026-03-24T20:49:05.134Z,"Taglish: safe ba mag-recess sa ganitong init?","<REDACTED_LOCATION>",24.6,75,25.4,safe,"Outdoor safety depends on current heat level (safe) at 25.4°C heat index.","Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
2364a1ad-0d78-403d-be17-d26925d7ad0d,2026-03-24T20:49:54.549Z,"Is outdoor activity safe this afternoon?","<REDACTED_LOCATION>",24.6,75,25.4,safe,"Outdoor safety depends on current heat level (safe) at 25.4°C heat index.","Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
286112b3-488e-427d-9e71-994ef48e366d,2026-03-24T20:49:54.994Z,"My child feels dizzy after activity, what should we do now?","<REDACTED_LOCATION>",24.6,75,25.4,safe,"If your child has dizziness, vomiting, severe headache, or confusion, treat this as urgent and refer to school clinic or nearest health provider immediately.","Stop outdoor activity and move the child to a cool shaded area. | Provide water if the child is conscious and can drink. | Notify class adviser and school clinic immediately.","Do not force the child to continue activity while symptomatic. | Seek medical assessment if symptoms persist or worsen.",0.92,"fallback"
1dbe00ed-7f0f-4949-b5b0-3c3f11ffd5f8,2026-03-24T20:49:55.428Z,"Ano dapat dalhin ng anak ko dahil sa init?","<REDACTED_LOCATION>",24.6,75,25.4,safe,"Current heat index is 25.4°C (safe). Recommended na ihanda ang bata para sa init ngayong araw.","Bring water bottle na madaling i-refill. | Use light breathable uniform plus hand towel. | Prepare cap/umbrella for sun exposure.","Remind the child to drink water regularly. | Coordinate with teacher if child has heat sensitivity.",0.92,"fallback"
4e425108-def3-4796-8add-c06b290a4f70,2026-03-24T20:49:58.750Z,"Who will win NBA finals this year?","<REDACTED_LOCATION>",24.6,75,25.4,safe,"Kasalukuyang heat index ay 25.4°C (safe). Unahin ang pag-inom ng tubig, lilim, at bawas na outdoor exposure.","Suriin ang kasalukuyang heat index at ipagpaliban ang mabibigat na outdoor activity kung kailangan. | Siguraduhin ang access sa inuming tubig sa classrooms at activity areas. | Mag-monitor ng maagang sintomas ng heat stress at i-escalate agad sa clinic kung kailangan.","Hikayatin ang regular na pag-inom ng tubig kada 15 hanggang 20 minuto kapag mainit. | Gumamit ng shaded o indoor alternatives para sa PE at assemblies kapag mataas ang risk. | Makipag-coordinate sa class advisers para sa at-risk students at mabilis na cooling response.",0.86,"gemini"
8163db9f-e74b-4128-854a-27a98dc6f4a3,2026-03-24T20:50:01.414Z,"Write me a love poem.","<REDACTED_LOCATION>",24.6,75,25.4,safe,"Kasalukuyang heat index ay 25.4°C (safe). Unahin ang pag-inom ng tubig, lilim, at bawas na outdoor exposure.","Suriin ang kasalukuyang heat index at ipagpaliban ang mabibigat na outdoor activity kung kailangan. | Siguraduhin ang access sa inuming tubig sa classrooms at activity areas. | Mag-monitor ng maagang sintomas ng heat stress at i-escalate agad sa clinic kung kailangan.","Hikayatin ang regular na pag-inom ng tubig kada 15 hanggang 20 minuto kapag mainit. | Gumamit ng shaded o indoor alternatives para sa PE at assemblies kapag mataas ang risk. | Makipag-coordinate sa class advisers para sa at-risk students at mabilis na cooling response.",0.86,"gemini"
7cdb4e16-968f-4bac-91c6-3b401ffb2cc2,2026-03-24T20:50:04.108Z,"May class suspension ba kapag danger heat index?","<REDACTED_LOCATION>",24.6,75,25.4,safe,"Current heat index is 25.4°C (safe). Unahin ang hydration, lilim, at bawas outdoor exposure. Safe level: class suspension is not recommended ngayon based on current heat conditions.","Class suspension gabay: Safe level: class suspension is not recommended ngayon based on current heat conditions. | Review current heat index at i-postpone ang high-exertion outdoor activity kung kailangan. | Ensure may access sa drinking water sa classrooms at activity areas. | Monitor students for early heat stress signs at i-escalate sa clinic when needed.","Encourage frequent hydration every 15 to 20 minutes kapag mainit. | Use shaded or indoor alternatives for PE at assemblies kapag elevated ang risk. | Coordinate with class advisers para sa at-risk students at immediate cooling response. | Mag-stand by sa official announcements through school communication channels.",0.86,"gemini"
9ddb47cb-4280-4d98-977c-ca00ebe69b6b,2026-03-24T20:51:08.093Z,"Who will win NBA finals this year?","<REDACTED_LOCATION>",24.6,75,25.4,safe,"Pasensya na, hindi sakop ng assistant na ito ang tanong na iyan. Nakatuon lang ito sa heat index, weather impact, at school health advisories.","Maaari kang magtanong tungkol sa heat index level ngayon at kaukulang school safety actions. | Maaari rin akong tumulong sa parent precautions para sa init (hydration, outdoor activity limits, warning signs).","Itanong ang kasalukuyang heat condition para sa mas eksaktong advisory. | Sundin ang official school at DepEd announcements para sa class schedule decisions.",0.9,"fallback"
46eb6d4a-acd2-4c2d-9e74-0535fca31968,2026-03-24T20:51:08.504Z,"Write me a love poem.","<REDACTED_LOCATION>",24.6,75,25.4,safe,"Pasensya na, hindi sakop ng assistant na ito ang tanong na iyan. Nakatuon lang ito sa heat index, weather impact, at school health advisories.","Maaari kang magtanong tungkol sa heat index level ngayon at kaukulang school safety actions. | Maaari rin akong tumulong sa parent precautions para sa init (hydration, outdoor activity limits, warning signs).","Itanong ang kasalukuyang heat condition para sa mas eksaktong advisory. | Sundin ang official school at DepEd announcements para sa class schedule decisions.",0.9,"fallback"
d3168764-12ef-4e11-9f87-e23d71251a16,2026-03-25T03:33:47.425Z,"What should my child bring for today due to heat?","<REDACTED_LOCATION>",30.2,57,32.6,extreme-caution,"Current heat index is 32.6°C (extreme-caution). Recommended na ihanda ang bata para sa init ngayong araw.","Bring water bottle na madaling i-refill. | Use light breathable uniform plus hand towel. | Prepare cap/umbrella for sun exposure.","Remind the child to drink water regularly. | Coordinate with teacher if child has heat sensitivity.",0.92,"fallback"
2d3bf386-8bb1-405e-b0b4-a81cea711c18,2026-05-15T18:55:34.277Z,"What should my child bring for today due to heat?","<REDACTED_LOCATION>",34.2,71,48,danger,"Current heat index is 48°C (danger). Prioritize hydration, shade, and reduced outdoor exposure.","Review current heat index and postpone high-exertion outdoor activity if needed. | Ensure drinking water access in classrooms and activity areas. | Monitor students for early heat stress signs and escalate to clinic when needed.","Encourage frequent hydration every 15 to 20 minutes during hot periods. | Use shaded or indoor alternatives for PE and assemblies when risk is elevated. | Coordinate with class advisers for at-risk students and immediate cooling response.",,"fallback"
e12e3bd9-2f2a-4628-917a-c3ec7455f8af,2026-05-15T18:55:42.399Z,"May class suspension ba if tumaas pa heat index?","<REDACTED_LOCATION>",34.2,71,48,danger,"Current heat index is 48°C (danger). Prioritize hydration, shade, and reduced outdoor exposure.","Review current heat index and postpone high-exertion outdoor activity if needed. | Ensure drinking water access in classrooms and activity areas. | Monitor students for early heat stress signs and escalate to clinic when needed.","Encourage frequent hydration every 15 to 20 minutes during hot periods. | Use shaded or indoor alternatives for PE and assemblies when risk is elevated. | Coordinate with class advisers for at-risk students and immediate cooling response.",,"fallback"
4dbf3361-7b12-4679-bdf6-871be9b66f83,2026-05-15T19:22:37.387Z,"Hi, what can you do for parents?","<REDACTED_LOCATION>",33.4,68,41.2,danger,"I can answer parent questions about heat index, weather impact, student precautions, and school safety advisories.","Ask about hydration frequency, outdoor safety, warning signs, and class suspension guidance. | Use English, Tagalog, or Taglish and I will adapt.","Use current heat condition for more precise response. | Follow official school and DepEd announcements for final decisions.",0.92,"fallback"
62c124f5-d669-4cd8-ab3e-b6e3b1de5147,2026-05-15T19:23:03.333Z,"Give a heat advisory for today.","<REDACTED_LOCATION>",33.4,68,41.2,danger,"Current heat index is 41.2°C (danger). Prioritize hydration, shade, and reduced outdoor exposure.","Review current heat index and postpone high-exertion outdoor activity if needed. | Ensure drinking water access in classrooms and activity areas. | Monitor students for early heat stress signs and escalate to clinic when needed.","Encourage frequent hydration every 15 to 20 minutes during hot periods. | Use shaded or indoor alternatives for PE and assemblies when risk is elevated. | Coordinate with class advisers for at-risk students and immediate cooling response.",0.86,"gemini"
